review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,review_length,normalized_rating,Polarity,Subjectivity,Sentiment
R2J7QWXMNJ99A7,B096SV8SJG,"3.0 out of 5 stars Slippery design, battery and other issues!",Amazon Customer,3.0,"These Beats earbuds offer decent sound quality, but audiophiles should temper their expectations. While aesthetically appealing, the slippery plastic on both the earbuds and the charging case creates significant usability issues. Removing the earbuds is a slippery frustrating task, and their slick surface makes it difficult to precisely position them for charging. The magnetic charging wells are helpful, but the earbuds often slip and slide between fingers before finding their proper place. A more textured, grippy material would have been a welcome improvement. A slight irritating ticking noise occurs when the earbuds are idle, though thankfully masked by music. Battery life is a major disappointment, falling far short of advertised claims with a mere 3-3.5 hours of use before reaching a critical 15% charge. The noise cancellation is barely noticeable, with only a very subtle audio cue to indicate its activation, which can almost be missed. Additionally, the physical button on the earbuds feels prone to wear and tear and its audible click is distracting and uncomfortable in the ear canal. Overall, I'm underwhelmed by these earbuds and question whether I received a defective pair.",,AGNI36H7MMREKIH6HPQHV2CGG7BA,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,185,0.5,-0.015833333333333338,0.5750476190476191,Neutral
R2CUKLGSPUFQ67,B096SV8SJG,5.0 out of 5 stars Great sound,DB,5.0,Great sound but I needed the additional ear clips to prevent losing one or both bud. I gave the single bud to my 5 year old grandson he loves it,,AG67GH4NM4WSBPGU4COJ4KMI55EA,1,0,Color: Ocean BlueStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,30,1.0,0.3071428571428572,0.3910714285714285,Positive
R2RFP4E6123INT,B096SV8SJG,5.0 out of 5 stars Love these headphones,ryan glod,5.0,Was skeptical getting wireless headphones but I love these! They do fall out of my ear every once in a while but worth it! Great sounds quality and comfort while working out.,,AFT4O4RWT7VDLTOJSVMAYRKK54FA,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,32,1.0,0.325,0.48750000000000004,Positive
R2DPPH0BS6MC3G,B096SV8SJG,4.0 out of 5 stars Good for the price,Amazon Customer,4.0,"Not as loud as the AirPods 3, but good sound quality. Noise cancellation could use some work as well. Overall good product.",,AF4IQZIGOYUGRUKBZCAIWLNWO7IA,1,0,Color: Sunset PinkStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,22,0.75,0.38,0.4800000000000001,Positive
R323P9PDINB703,B096SV8SJG,5.0 out of 5 stars Superb,BRANTLEY LYERLY,5.0,I love these earbuds! Sound is phenomenal and also has a setting so you can hear everything around you while you wear them or switch to noice cancelling for peace and quiet. Charge up is pretty quick. Beats app is helpful as well with firmware updates and finding your buds! Set up app and find Beats first or you won't be able to find them if you misplace them!,,AER5X6L2IHVTLUHRHWL45MQABEPQ,1,2,Color: Moon GrayStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,69,1.0,0.3833333333333333,0.5364583333333333,Positive
R1JIXH4RZPZMIQ,B096SV8SJG,4.0 out of 5 stars Power,Donna chiofalo,4.0,It does not come with a charging package.,,AERPN3XRXOBYS3KWKWYHYYEOZN7Q,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,8,0.75,0.0,0.0,Neutral
R1JHXUI1QK56NR,B096SV8SJG,3.0 out of 5 stars Does the job,David K.Haley,3.0,"So far I have to say these just get the job done. Not the best wireless headphones I’ve had but they’re not terrible. I do like the sounds quality and that my music sounds very clear. They are noise canceling and the battery life is also good. I can wear these all day at work with no issues of them dying. Down side to these are the transparency and noise canceling features suck. The features aren’t really necessary since the headphones themselves block out noise very well. You’ll hear just a bunch of interference when either of those modes are on. Connection issues at times. It only happens when I first put the headphones on. They seem to want to disconnect but after a while they continue to play music fine with no issues. Talking on the phone with these has been alright so far but I’ve had a few times where people can’t hear me very well. Overall if you’re looking for headphones that play music well, last long, and block out most noise then these will do.",,AHP77IT3ZXBT2AUVKCV2J3AKQTZQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,179,0.5,0.20506172839506173,0.5104012345679012,Positive
R1RQ1AZLE6T6II,B096SV8SJG,"5.0 out of 5 stars Good battery life, sound canceling is pretty good for the value",Prolly pink,5.0,"The battery life is pretty good. Bluetooth connection is seamless, and the noise cancelling is near flawless and worth it for the value.",,AF7KZRW74PDLFBQD5SXT6E7XB26Q,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,23,1.0,0.4083333333333334,0.5333333333333333,Positive
R12JTQNZSU744L,B096SV8SJG,4.0 out of 5 stars Execellent for Audiobooks,Jillalex,4.0,"I am glad I bought these, especially when they were on sale for ~$75. I was struggling with wired earbuds and a new iPhone 15, which meant having to use an adapter, and I was frustrated by the ones I tried. I thought I would lose mobile earbuds but it's been a month, so far so good.For my primary use, listening to audiobooks, these work great. The sound quality is fine. I've listened to music—also fine.It comes with a few alternate earbud sizes, but none has been a perfect fit. One side or the other falls out when I lean over, so I have to make sure they're in good. When one falls out, I don't know why, but it's almost impossible to find, even though they're red. I've used FindMy a few times. I have to move the base and the other earbud into another room as far away as possible, and under a pillow, or I can't differentiate the FindMy beeps. But FindMy works great!Last week, while washing dishes, my left earbud popped out—into a bowl of water! I scooped it out immediately, dried it off, and planned to put it in a baggy with silica packets. I was sure I'd killed it. But I am not very patient. I popped it back in after a minute. It worked great!!They have an okay run time but I am often surprised when I hear the signal that means the battery is almost out. On the plus side, when I pop them back in the case for even 15 minutes, they charge fast. At night, I charge the case and within maybe 15–30 minutes, it's all charged up, so I can then charge my phone.I'm not sure that the background cancelling works well or that there's much if any difference, according to people I've been on the phone with. Since I know that, I wait to do the dishes when I'm off the phone. Kind of a drag.",,AH3UG5KR6JLVKMYMZSEU2DPIDMTQ,1,7,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,328,0.75,0.105036855036855,0.5268120393120393,Neutral
R51RECVO2UUC1,B096SV8SJG,5.0 out of 5 stars Awesome sound,Clifford Karr,5.0,"If you like your headphones to sound like you were just at the concert, then you need to pick these up awesome sound",,AER75WXBC3UYTLL6SNUUV6RR5RFA,1,0,Color: WhiteStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,23,1.0,0.6,0.6,Positive
R3RJ5OR94MMNMI,B096SV8SJG,"4.0 out of 5 stars Create for music, not for noise canceling",Goodie Bandit,4.0,"I purchased these earbuds because I fly a lot and there's usually a ton of noise around me, including people talking loud banging with carts and children fussing. Overall, the quality of sound when you're actually listening to the music is very very good however, they do not cancel out the background noise 100% and I also tried using these at night when my husband snores and it did not do more than a muffle. I also did not care for the design. They were super tiny when putting them in and out of your ears also easy to drop. I simply returned them. Maybe you will love them.",,AGICCP764INX2HJ5JPIIWHQRVIWQ,1,1,Color: Ocean BlueStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,109,0.75,0.2866666666666667,0.5143956043956044,Positive
R1PCO59TG8ZN8E,B096SV8SJG,5.0 out of 5 stars Quality,Cassandra Grady,5.0,Love them. The sound is awesome and love how I can push the button to pause my shows I watch on my IPad,,AHQSNBWTOD455HWL7CKQP2UCJCPA,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,23,1.0,0.6,0.65,Positive
R3SA1YZZY1MFMQ,B096SV8SJG,5.0 out of 5 stars Love the noise cancellation,Rudy G,5.0,My husband loves the noise cancellation. Really works well. The voice is great too! And charge last a good while. Great buy!,,AE2UHWV3TQ4XZHNPGGNPISLDGLSQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,22,1.0,0.58,0.47333333333333333,Positive
R3NPR8N4Z3D04U,B096SV8SJG,4.0 out of 5 stars Good sound,Jim Bergmann,4.0,"Love the sound, not as integrated with Apple as airbuds.",,AHSJXLVNHRYZFL5SHPHQWIATSF3Q,1,0,Color: WhiteStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,10,0.75,0.45,0.5,Positive
R2ZTC75NUZSKYY,B096SV8SJG,4.0 out of 5 stars Decent for the price when on sale,Amazon Customer,4.0,"Well let’s start off with I bought these on sale for around $80.If I would’ve paid the full amount of 150 I’m not going to lie and say I wouldn’t have been disappointed.Apple bought out beats audio a few years back so I expected more. The quality is alright but could be better. My biggest disappointment was how they aren’t too compatible with Siri. I’m a delivery driver so I can’t always pull out my phone to unlock it and reply to texts. I came from air pods and air pods will read you texts as they come and let you reply WITHOUT unlocking your phone. These beats DO NOT do that, they won’t read texts and if you ask if you have new messages it will require you to unlock your phone. Also the Siri voice sounds a little muffled and it doesn’t always pick up what you say when you do use voice to text. That’s the most disappointing thing about these, I thought since they were bought out by Apple years ago they would imply the same software but no.Overall they’re decent, nothing to out of the ordinary.The noise canceling is nice. They also come with different sized rubber attachments so you can swap them out if they don’t fit right.Another thing I might add is that they’re a little bulky. The first few days of using them my ears would be sore just from wearing them. Again on sale they’re worth it ($80) but at full price ($150) I would’ve been much more disappointed.Overall the sound quality is crisp but I personally feel like it could use a little more bass, these tend to be louder with the quality of voice over the quality of the music.That being said the battery life is okay, it’s nice that the case charges them. There’s also no way to see the battery levels of the case unless you have an iPhone and open the case near it. On the case itself it only has a small light that turns red when low.",,AFFMX6QW56DDKHV6PJ4JGPCEPVNA,1,21,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,343,0.75,0.12541973791973793,0.4566543816543817,Neutral
R2BRCHF0S3W84J,B096SV8SJG,5.0 out of 5 stars Buds,Old Schooler,5.0,Just realized I reviewed these on the case I got. Oops. Anyway like these buds. The color is nice. Work well,,AFEQ2R74HDG2T3MM62B44OGXS4KQ,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,21,1.0,0.6,1.0,Positive
R31DR3QBKEM3QS,B096SV8SJG,4.0 out of 5 stars They work ok,Horse06,4.0,"They are an ok wireless air pods. When your phone rings they don’t automatically hook up you have to go in and press air pods to work to talk on phone with them, they don’t read your text messages, the distance is not far before they cut off. Battery life is ok, I still have to charge every night. You can get about 4-5 hrs for each air pod. When I buy more air pods I will be going back to apple air pods.",,AH72GHPGV5Q6GN2VF7ZDCTYWJOMA,1,1,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,84,0.75,0.29,0.5,Positive
R3DP5AYVDBKQJZ,B096SV8SJG,3.0 out of 5 stars Won’t Stay Stay Paired - Sound Cuts Out,Beth,3.0,"As far as sound quality goes, I would give these earbuds a four. Battery life was also good. Another positive is the controls on the earbuds work relatively well compared to many others. The problem comes in the fact that the sound will pop in and out intermittently while you are exercising or walking. The biggest problem I had and the reason for the low rating is that they will come unpaired sometimes if you pull an earbud out of your ear and they will not re-pair on your phone by turning Bluetooth on or off or anything else. The only way to get them to re-pair is to put them back in their charge box and pull them back out again. That doesn’t do any good when their charging box is hours away and you’re out exercising. The last time that happened to me, I took the earbuds out and threw them in the woods as far as I could throw them. I have a couple sets of wireless earbuds that don’t sound as well, but I would much rather have them as they are reliable. Very disappointed for earbuds and that price range.",,AE5C4XAN3IXZUKY43ORDV36FPHHQ,1,1,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,195,0.5,0.16189839572192513,0.46983065953654196,Neutral
R3ST2O4ME23MXV,B096SV8SJG,4.0 out of 5 stars Sound is good but battery needs improvement,Ethan,4.0,The sound exceeded expectations and very cool “Transparency” and “noise cancelation” settings. Downside is both the headphones and the case runs out of battery very quickly. (Especially with noise cancelation or transparency setting on). Although it very quick to recharge it can be a hassle to recharge buds throughout the day.,,AG2SUGY2J6QUCAOA3G2ILL2JEREA,1,1,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds,51,0.75,0.32208333333333333,0.72375,Positive
